,Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal,Season
8205,1952,Helsinki,Football,Football,"KOCSIS, Sandor",HUN,Men,Football,Gold,summer
8206,1952,Helsinki,Football,Football,"KOVACS, Imre",HUN,Men,Football,Gold,summer
8207,1952,Helsinki,Football,Football,"LANTOS, Mihaly",HUN,Men,Football,Gold,summer
8208,1952,Helsinki,Football,Football,"LORANT, Gyula",HUN,Men,Football,Gold,summer
8209,1952,Helsinki,Football,Football,"PALOTAS, Peter",HUN,Men,Football,Gold,summer
8210,1952,Helsinki,Football,Football,"PUSKAS, Ferenc",HUN,Men,Football,Gold,summer
8211,1952,Helsinki,Football,Football,"ZAKARIAS, Jozsef",HUN,Men,Football,Gold,summer
8212,1952,Helsinki,Gymnastics,Artistic G.,"KORONDI, Margit",HUN,Women,Balance Beam,Bronze,summer
8213,1952,Helsinki,Gymnastics,Artistic G.,"THORESSON, William",SWE,Men,Floor Exercises,Gold,summer
8214,1952,Helsinki,Gymnastics,Artistic G.,"JOKIEL, Jerzy",POL,Men,Floor Exercises,Silver,summer
8215,1952,Helsinki,Gymnastics,Artistic G.,"UESAKO, Tadao",JPN,Men,Floor Exercises,Silver,summer
8216,1952,Helsinki,Gymnastics,Artistic G.,"KORONDI, Margit",HUN,Women,Floor Exercises,Bronze,summer
8217,1952,Helsinki,Gymnastics,Artistic G.,"KELETI, Agnes",HUN,Women,Floor Exercises,Gold,summer
8218,1952,Helsinki,Gymnastics,Artistic G.,"GÜNTHARD, Jakob (Jack)",SUI,Men,Horizontal Bar,Gold,summer
8219,1952,Helsinki,Gymnastics,Artistic G.,"SCHWARZMANN, Karl-Alfred",GER,Men,Horizontal Bar,Silver,summer
8220,1952,Helsinki,Gymnastics,Artistic G.,"STALDER, Josef",SUI,Men,Horizontal Bar,Silver,summer
8221,1952,Helsinki,Gymnastics,Artistic G.,"STALDER, Josef",SUI,Men,Individual All-Round,Bronze,summer
8222,1952,Helsinki,Gymnastics,Artistic G.,"KORONDI, Margit",HUN,Women,Individual All-Round,Bronze,summer
8223,1952,Helsinki,Gymnastics,Artistic G.,"STALDER, Josef",SUI,Men,Parallel Bars,Bronze,summer
8224,1952,Helsinki,Gymnastics,Artistic G.,"EUGSTER, Hans",SUI,Men,Parallel Bars,Gold,summer
8225,1952,Helsinki,Gymnastics,Artistic G.,"EUGSTER, Hans",SUI,Men,Rings,Bronze,summer
8226,1952,Helsinki,Gymnastics,Artistic G.,"AALTONEN, Paavo Johannes",FIN,Men,Team Competition,Bronze,summer
8227,1952,Helsinki,Gymnastics,Artistic G.,"LAITINEN, Kalevi Johannes",FIN,Men,Team Competition,Bronze,summer
8228,1952,Helsinki,Gymnastics,Artistic G.,"LAPPALAINEN, Onni Armas",FIN,Men,Team Competition,Bronze,summer
8229,1952,Helsinki,Gymnastics,Artistic G.,"LEMPINEN, Kaino Johannes",FIN,Men,Team Competition,Bronze,summer
8230,1952,Helsinki,Gymnastics,Artistic G.,"LINDFORS, Berndt Torbjörn",FIN,Men,Team Competition,Bronze,summer
8231,1952,Helsinki,Gymnastics,Artistic G.,"ROVE, Olavi Antero",FIN,Men,Team Competition,Bronze,summer
8232,1952,Helsinki,Gymnastics,Artistic G.,"SAVOLAINEN, Heikki",FIN,Men,Team Competition,Bronze,summer
8233,1952,Helsinki,Gymnastics,Artistic G.,"VISKARI, Kalevi",FIN,Men,Team Competition,Bronze,summer
8234,1952,Helsinki,Gymnastics,Artistic G.,"EUGSTER, Hans",SUI,Men,Team Competition,Silver,summer
8235,1952,Helsinki,Gymnastics,Artistic G.,"FIVIAN, Ernst",SUI,Men,Team Competition,Silver,summer
8236,1952,Helsinki,Gymnastics,Artistic G.,"GEBENDINGER, Ernst",SUI,Men,Team Competition,Silver,summer
8237,1952,Helsinki,Gymnastics,Artistic G.,"GÜNTHARD, Jakob (Jack)",SUI,Men,Team Competition,Silver,summer
8238,1952,Helsinki,Gymnastics,Artistic G.,"SCHWARZENTRUBER, Johannes (Hans)",SUI,Men,Team Competition,Silver,summer
8239,1952,Helsinki,Gymnastics,Artistic G.,"STALDER, Josef",SUI,Men,Team Competition,Silver,summer
8240,1952,Helsinki,Gymnastics,Artistic G.,"THALMANN, Melchior",SUI,Men,Team Competition,Silver,summer
8241,1952,Helsinki,Gymnastics,Artistic G.,"TSCHABOLD, Jean Louis",SUI,Men,Team Competition,Silver,summer
8242,1952,Helsinki,Gymnastics,Artistic G.,"BODO-MOLNAR, Andrea",HUN,Women,Team Competition,Silver,summer
8243,1952,Helsinki,Gymnastics,Artistic G.,"DARUHAZI, Laszlone",HUN,Women,Team Competition,Silver,summer
8244,1952,Helsinki,Gymnastics,Artistic G.,"GULYAS, Karolyne",HUN,Women,Team Competition,Silver,summer
8245,1952,Helsinki,Gymnastics,Artistic G.,"KELETI, Agnes",HUN,Women,Team Competition,Silver,summer
8246,1952,Helsinki,Gymnastics,Artistic G.,"KORONDI, Margit",HUN,Women,Team Competition,Silver,summer
8247,1952,Helsinki,Gymnastics,Artistic G.,"PERENYI, Karolyne",HUN,Women,Team Competition,Silver,summer
8248,1952,Helsinki,Gymnastics,Artistic G.,"TASS LEMHENYI, Olga",HUN,Women,Team Competition,Silver,summer
8249,1952,Helsinki,Gymnastics,Artistic G.,"ZALAI, Laszlone",HUN,Women,Team Competition,Silver,summer
8250,1952,Helsinki,Gymnastics,Artistic G.,"BODO-MOLNAR, Andrea",HUN,Women,"Team, Portable Apparatus",Bronze,summer
8251,1952,Helsinki,Gymnastics,Artistic G.,"DARUHAZI, Laszlone",HUN,Women,"Team, Portable Apparatus",Bronze,summer
8252,1952,Helsinki,Gymnastics,Artistic G.,"GULYAS, Karolyne",HUN,Women,"Team, Portable Apparatus",Bronze,summer
8253,1952,Helsinki,Gymnastics,Artistic G.,"KELETI, Agnes",HUN,Women,"Team, Portable Apparatus",Bronze,summer
8254,1952,Helsinki,Gymnastics,Artistic G.,"KORONDI, Margit",HUN,Women,"Team, Portable Apparatus",Bronze,summer
8255,1952,Helsinki,Gymnastics,Artistic G.,"PERENYI, Karolyne",HUN,Women,"Team, Portable Apparatus",Bronze,summer
8256,1952,Helsinki,Gymnastics,Artistic G.,"TASS LEMHENYI, Olga",HUN,Women,"Team, Portable Apparatus",Bronze,summer
8257,1952,Helsinki,Gymnastics,Artistic G.,"ZALAI, Laszlone",HUN,Women,"Team, Portable Apparatus",Bronze,summer
8258,1952,Helsinki,Gymnastics,Artistic G.,"BERGGREN, Evy",SWE,Women,"Team, Portable Apparatus",Gold,summer
8259,1952,Helsinki,Gymnastics,Artistic G.,"BLOMBERG, Vanja",SWE,Women,"Team, Portable Apparatus",Gold,summer
8260,1952,Helsinki,Gymnastics,Artistic G.,"COLLING-PETTERSSON, Ann-Sofi",SWE,Women,"Team, Portable Apparatus",Gold,summer
8261,1952,Helsinki,Gymnastics,Artistic G.,"LINDBERG, Karin",SWE,Women,"Team, Portable Apparatus",Gold,summer
8262,1952,Helsinki,Gymnastics,Artistic G.,"NORDIN, Hjördis",SWE,Women,"Team, Portable Apparatus",Gold,summer
8263,1952,Helsinki,Gymnastics,Artistic G.,"PETTERSSON, Göta",SWE,Women,"Team, Portable Apparatus",Gold,summer
8264,1952,Helsinki,Gymnastics,Artistic G.,"RÖRING, Gun",SWE,Women,"Team, Portable Apparatus",Gold,summer
8265,1952,Helsinki,Gymnastics,Artistic G.,"SANDAHL, Ingrid",SWE,Women,"Team, Portable Apparatus",Gold,summer
8266,1952,Helsinki,Gymnastics,Artistic G.,"KELETI, Agnes",HUN,Women,Uneven Bars,Bronze,summer
8267,1952,Helsinki,Gymnastics,Artistic G.,"KORONDI, Margit",HUN,Women,Uneven Bars,Gold,summer
8268,1952,Helsinki,Gymnastics,Artistic G.,"ONO, Takashi",JPN,Men,Vault,Bronze,summer
8269,1952,Helsinki,Gymnastics,Artistic G.,"UESAKO, Tadao",JPN,Men,Vault,Bronze,summer
8270,1952,Helsinki,Gymnastics,Artistic G.,"TAKEMOTO, Masao",JPN,Men,Vault,Silver,summer
8271,1952,Helsinki,Hockey,Hockey,"CARNILL, Denys John",GBR,Men,Hockey,Bronze,summer
8272,1952,Helsinki,Hockey,Hockey,"COCKETT, John Ashley",GBR,Men,Hockey,Bronze,summer
8273,1952,Helsinki,Hockey,Hockey,"CONROY, John Valentine",GBR,Men,Hockey,Bronze,summer
8274,1952,Helsinki,Hockey,Hockey,"DADDS, Graham Bassett",GBR,Men,Hockey,Bronze,summer
8275,1952,Helsinki,Hockey,Hockey,"DAY, Derek Malcolm",GBR,Men,Hockey,Bronze,summer
8276,1952,Helsinki,Hockey,Hockey,"EAGAN, Dennis Michael Royal",GBR,Men,Hockey,Bronze,summer
8277,1952,Helsinki,Hockey,Hockey,"FLETCHER, Robin Anthony",GBR,Men,Hockey,Bronze,summer
8278,1952,Helsinki,Hockey,Hockey,"MIDGLEY, Roger Keith",GBR,Men,Hockey,Bronze,summer
8279,1952,Helsinki,Hockey,Hockey,"NORRIS, Richard Owen Alfred",GBR,Men,Hockey,Bronze,summer
8280,1952,Helsinki,Hockey,Hockey,"NUGENT, Nigel Algernon D.",GBR,Men,Hockey,Bronze,summer
8281,1952,Helsinki,Hockey,Hockey,"NUNN, Anthony Stuart",GBR,Men,Hockey,Bronze,summer
8282,1952,Helsinki,Hockey,Hockey,"ROBINSON, Anthony John Backh.",GBR,Men,Hockey,Bronze,summer
8283,1952,Helsinki,Hockey,Hockey,"TAYLOR, John Paskin",GBR,Men,Hockey,Bronze,summer
8284,1952,Helsinki,Hockey,Hockey,"CLAUDIUS, Leslie Walter",IND,Men,Hockey,Gold,summer
8285,1952,Helsinki,Hockey,Hockey,"DALUZ, Meldric St.Clair",IND,Men,Hockey,Gold,summer
8286,1952,Helsinki,Hockey,Hockey,"DATT, Keshava",IND,Men,Hockey,Gold,summer
8287,1952,Helsinki,Hockey,Hockey,"DESMUTHU, Chinadorai",IND,Men,Hockey,Gold,summer
8288,1952,Helsinki,Hockey,Hockey,"FRANCIS, Ranganandhan",IND,Men,Hockey,Gold,summer
8289,1952,Helsinki,Hockey,Hockey,"LAL SHARMA, Raghbir",IND,Men,Hockey,Gold,summer
8290,1952,Helsinki,Hockey,Hockey,"PERUMAL, Govind",IND,Men,Hockey,Gold,summer
8291,1952,Helsinki,Hockey,Hockey,"RAJAGOPAL, Muniswamy",IND,Men,Hockey,Gold,summer
8292,1952,Helsinki,Hockey,Hockey,"SINGH DOSANJH, Balbir",IND,Men,Hockey,Gold,summer
8293,1952,Helsinki,Hockey,Hockey,"SINGH GENTLE, Randhir",IND,Men,Hockey,Gold,summer
8294,1952,Helsinki,Hockey,Hockey,"SINGH KULLAR, Udham",IND,Men,Hockey,Gold,summer
8295,1952,Helsinki,Hockey,Hockey,"SINGH, Dharam",IND,Men,Hockey,Gold,summer
8296,1952,Helsinki,Hockey,Hockey,"SINGH, Grahanandan Nandy",IND,Men,Hockey,Gold,summer
8297,1952,Helsinki,Hockey,Hockey,"SINGH, Kunwar Digvijai",IND,Men,Hockey,Gold,summer
8298,1952,Helsinki,Hockey,Hockey,"ANCION, Julius Theodoor",NED,Men,Hockey,Silver,summer
8299,1952,Helsinki,Hockey,Hockey,"BOERSTRA, Andries Cornelis Dirk",NED,Men,Hockey,Silver,summer
8300,1952,Helsinki,Hockey,Hockey,"DERCKX, Henri Jean Joseph",NED,Men,Hockey,Silver,summer
8301,1952,Helsinki,Hockey,Hockey,"DRIJVER, Johan Frederik",NED,Men,Hockey,Silver,summer
8302,1952,Helsinki,Hockey,Hockey,"ESSER, Rius Theo",NED,Men,Hockey,Silver,summer
8303,1952,Helsinki,Hockey,Hockey,"KRUIZE, Jan Hendrik",NED,Men,Hockey,Silver,summer
8304,1952,Helsinki,Hockey,Hockey,"LOGGERE, Hermanus Pieter",NED,Men,Hockey,Silver,summer
8305,1952,Helsinki,Hockey,Hockey,"MULDER, Laurentz Siebrand",NED,Men,Hockey,Silver,summer
8306,1952,Helsinki,Hockey,Hockey,"TIEL, Edouard Herbert",NED,Men,Hockey,Silver,summer
8307,1952,Helsinki,Hockey,Hockey,"VAN HEEL, Willem",NED,Men,Hockey,Silver,summer
8308,1952,Helsinki,Hockey,Hockey,"WERY, Leonard Hugo",NED,Men,Hockey,Silver,summer
8309,1952,Helsinki,Modern Pentathlon,Modern Pentath.,"SZONDI, Istvan",HUN,Men,Individual Competition,Bronze,summer
8310,1952,Helsinki,Modern Pentathlon,Modern Pentath.,"HALL, Lars",SWE,Men,Individual Competition,Gold,summer
8311,1952,Helsinki,Modern Pentathlon,Modern Pentath.,"BENEDEK, Gabor",HUN,Men,Individual Competition,Silver,summer
8312,1952,Helsinki,Modern Pentathlon,Modern Pentath.,"MANNONEN, Olavi Aleksanteri",FIN,Men,Team Competition,Bronze,summer
8313,1952,Helsinki,Modern Pentathlon,Modern Pentath.,"ROKKA, Olavi Antero",FIN,Men,Team Competition,Bronze,summer
8314,1952,Helsinki,Modern Pentathlon,Modern Pentath.,"VILKKO, Lauri Johannes",FIN,Men,Team Competition,Bronze,summer
8315,1952,Helsinki,Modern Pentathlon,Modern Pentath.,"BENEDEK, Gabor",HUN,Men,Team Competition,Gold,summer
8316,1952,Helsinki,Modern Pentathlon,Modern Pentath.,"KOVACSI, Aladar",HUN,Men,Team Competition,Gold,summer
8317,1952,Helsinki,Modern Pentathlon,Modern Pentath.,"SZONDI, Istvan",HUN,Men,Team Competition,Gold,summer
8318,1952,Helsinki,Modern Pentathlon,Modern Pentath.,"EGNELL, Claes",SWE,Men,Team Competition,Silver,summer
8319,1952,Helsinki,Modern Pentathlon,Modern Pentath.,"HALL, Lars",SWE,Men,Team Competition,Silver,summer
8320,1952,Helsinki,Modern Pentathlon,Modern Pentath.,"LINDQVIST, Thorsten",SWE,Men,Team Competition,Silver,summer
8321,1952,Helsinki,Rowing,Rowing,"KALT, Hans",SUI,Men,Coxless Pair (2-),Bronze,summer
8322,1952,Helsinki,Rowing,Rowing,"SCHMID, Kurt",SUI,Men,Coxless Pair (2-),Bronze,summer
8323,1952,Helsinki,Rowing,Rowing,"LOGG, Charles Paul Jr.",USA,Men,Coxless Pair (2-),Gold,summer
8324,1952,Helsinki,Rowing,Rowing,"PRICE, Thomas Steele",USA,Men,Coxless Pair (2-),Gold,summer
8325,1952,Helsinki,Rowing,Rowing,"BAETENS, Robert Frederik",BEL,Men,Coxless Pair (2-),Silver,summer
8326,1952,Helsinki,Rowing,Rowing,"KNUYSEN, Michel Jules L.",BEL,Men,Coxless Pair (2-),Silver,summer
